"date","hour","height"
"22/10/17","07:53",0.5
"22/10/17","12:53",3.1
"22/10/17","19:43",0.5
"23/10/17","01:00",3.2
"23/10/17","08:26",0.6
"23/10/17","13:19",3
"23/10/17","20:11",0.6
"24/10/17","01:28",3.1
"24/10/17","08:41",0.7
"24/10/17","13:39",2.9
"24/10/17","20:34",0.8
"25/10/17","01:47",3.1
"25/10/17","09:06",0.8
"25/10/17","14:11",2.8
"25/10/17","20:58",0.9
"26/10/17","02:19",3
"26/10/17","09:19",0.8
"26/10/17","15:00",2.6
"26/10/17","21:32",1
"27/10/17","03:06",2.8
"27/10/17","10:06",0.9
"27/10/17","16:09",2.5
"27/10/17","22:13",1.2
"28/10/17","04:13",2.7
"28/10/17","11:11",1
"28/10/17","17:41",2.5
"28/10/17","23:15",1.2
"29/10/17","05:47",2.7
"29/10/17","12:53",0.9
"29/10/17","18:53",2.6
"30/10/17","01:39",1.1
"30/10/17","07:00",2.8
"30/10/17","14:15",0.8
"30/10/17","19:43",2.8
"31/10/17","02:45",0.9
"31/10/17","08:00",3
"31/10/17","15:13",0.6
"31/10/17","20:26",3.1
"01/11/17","03:38",0.6
"01/11/17","08:54",3.1
"01/11/17","16:08",0.5
"01/11/17","21:11",3.2
"02/11/17","04:36",0.5
"02/11/17","09:39",3.3
"02/11/17","16:51",0.4
"02/11/17","21:54",3.4
"03/11/17","05:39",0.3
"03/11/17","10:28",3.4
"03/11/17","17:45",0.3
"03/11/17","22:36",3.4
"04/11/17","06:41",0.2
"04/11/17","11:19",3.4
"04/11/17","18:43",0.3
"04/11/17","23:23",3.5
"05/11/17","07:34",0.2
"05/11/17","12:08",3.5
"05/11/17","19:34",0.3
"06/11/17","00:09",3.5
"06/11/17","08:09",0.2
"06/11/17","12:56",3.4
"06/11/17","20:13",0.3
"07/11/17","01:00",3.5
"07/11/17","08:56",0.2
"07/11/17","13:39",3.4
"07/11/17","20:36",0.4
"08/11/17","01:49",3.4
"08/11/17","09:49",0.3
"08/11/17","14:26",3.2
"08/11/17","21:15",0.6
"09/11/17","02:34",3.3
"09/11/17","10:39",0.5
"09/11/17","15:23",3.1
"09/11/17","21:53",0.8
"10/11/17","03:28",3.1
"10/11/17","11:38",0.6
"10/11/17","16:30",2.9
"10/11/17","22:41",0.9
"11/11/17","04:43",3
"11/11/17","12:43",0.7
"11/11/17","17:49",2.8
"12/11/17","00:24",1
"12/11/17","06:08",2.9
"12/11/17","13:49",0.7
"12/11/17","18:58",2.9
"13/11/17","01:53",0.9
"13/11/17","07:17",3
"13/11/17","14:49",0.6
"13/11/17","19:56",3.1
"14/11/17","03:09",0.7
"14/11/17","08:19",3.1
"14/11/17","15:45",0.6
"14/11/17","20:45",3.2
"15/11/17","04:17",0.6
"15/11/17","09:13",3.1
"15/11/17","16:41",0.6
"15/11/17","21:28",3.3
"16/11/17","04:56",0.5
"16/11/17","10:02",3.2
"16/11/17","17:30",0.6
"16/11/17","22:11",3.3
"17/11/17","05:51",0.4
"17/11/17","10:36",3.2
"17/11/17","17:21",0.6
"17/11/17","22:51",3.3
"18/11/17","06:39",0.4
"18/11/17","11:15",3.1
"18/11/17","18:06",0.6
"18/11/17","23:26",3.3
"19/11/17","07:04",0.5
"19/11/17","11:58",3.1
"19/11/17","18:39",0.5
"20/11/17","00:04",3.3
"20/11/17","07:39",0.5
"20/11/17","12:30",3.1
"20/11/17","19:15",0.6
"21/11/17","00:39",3.3
"21/11/17","08:04",0.6
"21/11/17","12:58",3
"21/11/17","19:45",0.6
"22/11/17","01:04",3.2
"22/11/17","08:36",0.6
"22/11/17","13:26",3
"22/11/17","20:15",0.7
"23/11/17","01:28",3.1
"23/11/17","08:30",0.7
"23/11/17","13:56",2.9
"23/11/17","20:32",0.8
"24/11/17","02:04",3.1
"24/11/17","09:08",0.7
"24/11/17","14:30",2.7
"24/11/17","21:04",0.9
"25/11/17","02:56",2.9
"25/11/17","09:53",0.8
"25/11/17","15:21",2.6
"25/11/17","21:54",1
"26/11/17","03:47",2.8
"26/11/17","10:41",0.9
"26/11/17","16:36",2.6
"26/11/17","22:54",1.1
"27/11/17","04:53",2.8
"27/11/17","11:43",0.9
"27/11/17","17:54",2.7
"28/11/17","00:23",1.1
"28/11/17","06:11",2.8
"28/11/17","13:19",0.8
"28/11/17","18:54",2.9
"29/11/17","01:56",0.9
"29/11/17","07:11",2.9
"29/11/17","14:23",0.7
"29/11/17","19:47",3.1
"30/11/17","03:04",0.7
"30/11/17","08:11",3.1
"30/11/17","15:19",0.6
"30/11/17","20:32",3.3
"01/12/17","04:09",0.5
"01/12/17","09:09",3.2
"01/12/17","16:19",0.5
"01/12/17","21:19",3.4
"02/12/17","05:17",0.4
"02/12/17","10:08",3.3
"02/12/17","17:23",0.4
"02/12/17","22:11",3.5
"03/12/17","06:17",0.3
"03/12/17","11:02",3.4
"03/12/17","18:21",0.4
"03/12/17","23:04",3.6
"04/12/17","07:04",0.2
"04/12/17","11:53",3.4
"04/12/17","19:08",0.3
"04/12/17","23:58",3.6
"05/12/17","07:58",0.1
"05/12/17","12:38",3.4
"05/12/17","19:47",0.3
"06/12/17","00:47",3.6
"06/12/17","08:53",0.1
"06/12/17","13:24",3.4
"06/12/17","20:38",0.4
"07/12/17","01:28",3.5
"07/12/17","09:45",0.2
"07/12/17","14:17",3.3
"07/12/17","21:24",0.5
"08/12/17","02:17",3.4
"08/12/17","10:32",0.4
"08/12/17","15:13",3.1
"08/12/17","21:43",0.7
"09/12/17","03:13",3.2
"09/12/17","11:13",0.6
"09/12/17","16:15",3
"09/12/17","22:28",0.8
"10/12/17","04:24",3
"10/12/17","11:53",0.7
"10/12/17","17:15",2.9
"10/12/17","23:30",0.9
"11/12/17","05:39",2.9
"11/12/17","12:54",0.8
"11/12/17","18:13",2.9
"12/12/17","01:21",0.9
"12/12/17","06:47",2.9
"12/12/17","13:51",0.8
"12/12/17","19:09",3
"13/12/17","02:23",0.8
"13/12/17","07:47",2.9
"13/12/17","14:28",0.8
"13/12/17","20:06",3.1
"14/12/17","03:30",0.7
"14/12/17","08:39",2.9
"14/12/17","15:09",0.8
"14/12/17","20:56",3.2
"15/12/17","04:39",0.6
"15/12/17","09:28",3
"15/12/17","16:02",0.7
"15/12/17","21:41",3.3
"16/12/17","05:34",0.5
"16/12/17","10:17",3
"16/12/17","16:45",0.7
"16/12/17","22:23",3.3
"17/12/17","06:04",0.5
"17/12/17","11:00",3
"17/12/17","17:26",0.6
"17/12/17","23:04",3.3
"18/12/17","06:45",0.5
"18/12/17","11:36",3.1
"18/12/17","18:13",0.6
"18/12/17","23:47",3.3
"19/12/17","07:19",0.5
"19/12/17","12:09",3.1
"19/12/17","18:51",0.6
"20/12/17","00:15",3.3
"20/12/17","07:51",0.5
"20/12/17","12:43",3
"20/12/17","19:32",0.6
"21/12/17","00:43",3.3
"21/12/17","08:26",0.5
"21/12/17","13:15",3
"21/12/17","19:41",0.7
"22/12/17","01:11",3.2
"22/12/17","08:36",0.6
"22/12/17","13:30",3
"22/12/17","20:13",0.7
"23/12/17","01:54",3.2
"23/12/17","09:13",0.6
"23/12/17","14:11",2.9
"23/12/17","20:54",0.8
"24/12/17","02:30",3.1
"24/12/17","09:24",0.7
"24/12/17","15:02",2.8
"24/12/17","21:28",0.9
"25/12/17","03:15",3
"25/12/17","10:09",0.8
"25/12/17","15:51",2.8
"25/12/17","22:15",1
"26/12/17","04:17",2.9
"26/12/17","11:04",0.8
"26/12/17","16:51",2.8
"26/12/17","23:24",1
"27/12/17","05:32",2.8
"27/12/17","12:08",0.9
"27/12/17","18:00",2.9
"28/12/17","01:11",0.9
"28/12/17","06:41",2.9
"28/12/17","13:24",0.8
"28/12/17","19:00",3.1
"29/12/17","02:24",0.7
"29/12/17","07:47",3
"29/12/17","14:34",0.7
"29/12/17","20:00",3.2
"30/12/17","03:30",0.5
"30/12/17","08:49",3.1
"30/12/17","15:32",0.6
"30/12/17","21:00",3.4
"31/12/17","04:43",0.4
"31/12/17","09:49",3.2
"31/12/17","16:28",0.5
"31/12/17","21:58",3.5
"01/01/18","05:56",0.3
"01/01/18","10:47",3.3
"01/01/18","17:36",0.4
"01/01/18","22:53",3.5
"02/01/18","06:56",0.1
"02/01/18","11:38",3.4
"02/01/18","18:43",0.3
"02/01/18","23:41",3.6
"03/01/18","07:54",0
"03/01/18","12:26",3.4
"03/01/18","19:43",0.3
"04/01/18","00:26",3.6
"04/01/18","08:47",0
"04/01/18","13:19",3.4
"04/01/18","20:38",0.3
"05/01/18","01:13",3.5
"05/01/18","09:24",0.2
"05/01/18","14:09",3.3
"05/01/18","21:21",0.4
"06/01/18","02:06",3.4
"06/01/18","10:00",0.3
"06/01/18","14:43",3.2
"06/01/18","21:41",0.6
"07/01/18","02:58",3.3
"07/01/18","10:43",0.5
"07/01/18","15:36",3.1
"07/01/18","22:24",0.7
"08/01/18","03:47",3.1
"08/01/18","11:15",0.7
"08/01/18","16:32",3
"08/01/18","23:13",0.9
"09/01/18","04:49",2.9
"09/01/18","11:17",0.9
"09/01/18","17:30",2.9
"10/01/18","00:15",1
"10/01/18","05:56",2.8
"10/01/18","12:15",1
"10/01/18","18:24",2.9
"11/01/18","01:24",0.9
"11/01/18","07:02",2.7
"11/01/18","13:36",1
"11/01/18","19:19",2.9
"12/01/18","02:24",0.9
"12/01/18","08:06",2.7
"12/01/18","14:38",1
"12/01/18","20:15",3
"13/01/18","03:26",0.7
"13/01/18","09:08",2.8
"13/01/18","15:23",0.9
"13/01/18","21:11",3.2
"14/01/18","04:38",0.6
"14/01/18","09:58",2.9
"14/01/18","16:11",0.8
"14/01/18","22:02",3.2
"15/01/18","05:39",0.5
"15/01/18","10:39",3
"15/01/18","17:06",0.7
"15/01/18","22:47",3.3
"16/01/18","06:21",0.5
"16/01/18","11:17",3
"16/01/18","17:53",0.6
"16/01/18","23:21",3.3
"17/01/18","06:56",0.4
"17/01/18","11:54",3.1
"17/01/18","18:38",0.6
"17/01/18","23:56",3.3
"18/01/18","07:39",0.4
"18/01/18","12:28",3.1
"18/01/18","19:23",0.6
"19/01/18","00:26",3.3
"19/01/18","07:58",0.5
"19/01/18","12:43",3.1
"19/01/18","19:32",0.6
"20/01/18","01:00",3.3
"20/01/18","08:39",0.5
"20/01/18","13:19",3.1
"20/01/18","20:19",0.6
"21/01/18","01:34",3.3
"21/01/18","08:36",0.6
"21/01/18","14:00",3
"21/01/18","20:30",0.7
"22/01/18","02:09",3.2
"22/01/18","09:15",0.6
"22/01/18","14:32",3
"22/01/18","21:08",0.8
"23/01/18","02:58",3.1
"23/01/18","09:54",0.7
"23/01/18","15:15",2.9
"23/01/18","21:56",0.8
"24/01/18","03:41",3
"24/01/18","10:34",0.8
"24/01/18","16:13",2.9
"24/01/18","22:56",0.9
"25/01/18","04:41",2.9
"25/01/18","11:24",0.9
"25/01/18","17:23",2.9
"26/01/18","00:28",0.9
"26/01/18","06:00",2.8
"26/01/18","12:32",0.9
"26/01/18","18:34",3
"27/01/18","01:54",0.8
"27/01/18","07:17",2.8
"27/01/18","13:54",0.8
"27/01/18","19:41",3.1
"28/01/18","03:21",0.6
"28/01/18","08:32",2.9
"28/01/18","15:08",0.7
"28/01/18","20:47",3.2
"29/01/18","04:41",0.5
"29/01/18","09:38",3.1
"29/01/18","16:17",0.6
"29/01/18","21:47",3.4
"30/01/18","05:53",0.3
"30/01/18","10:36",3.3
"30/01/18","17:34",0.5
"30/01/18","22:39",3.5
"31/01/18","06:51",0.1
"31/01/18","11:26",3.4
"31/01/18","18:43",0.3
"31/01/18","23:24",3.6
"01/02/18","07:43",0
"01/02/18","12:19",3.4
"01/02/18","19:41",0.2
"02/02/18","00:13",3.6
"02/02/18","08:17",0
"02/02/18","13:06",3.4
"02/02/18","20:26",0.2
"03/02/18","01:06",3.5
"03/02/18","08:58",0.1
"03/02/18","13:34",3.4
"03/02/18","20:58",0.3
"04/02/18","01:49",3.4
"04/02/18","09:41",0.3
"04/02/18","14:21",3.3
"04/02/18","21:38",0.4
"05/02/18","02:28",3.3
"05/02/18","09:49",0.5
"05/02/18","15:06",3.1
"05/02/18","22:09",0.6
"06/02/18","03:15",3.1
"06/02/18","10:06",0.7
"06/02/18","15:39",3
"06/02/18","22:24",0.8
"07/02/18","04:06",2.9
"07/02/18","10:26",0.9
"07/02/18","16:32",2.9
"07/02/18","23:08",0.9
"08/02/18","04:58",2.7
"08/02/18","11:02",1
"08/02/18","17:34",2.8
"09/02/18","00:21",1
"09/02/18","06:08",2.5
"09/02/18","11:56",1.2
"09/02/18","18:43",2.8
"10/02/18","01:54",1
"10/02/18","07:21",2.5
"10/02/18","13:56",1.2
"10/02/18","19:51",2.9
"11/02/18","03:09",0.8
"11/02/18","08:32",2.7
"11/02/18","15:02",1
"11/02/18","20:51",3
"12/02/18","04:23",0.7
"12/02/18","09:30",2.8
"12/02/18","16:02",0.8
"12/02/18","21:43",3.1
"13/02/18","05:09",0.5
"13/02/18","10:17",3
"13/02/18","16:54",0.7
"13/02/18","22:24",3.2
"14/02/18","05:53",0.4
"14/02/18","10:58",3.1
"14/02/18","17:43",0.6
"14/02/18","23:02",3.3
"15/02/18","06:39",0.4
"15/02/18","11:36",3.1
"15/02/18","18:32",0.5
"15/02/18","23:38",3.3
"16/02/18","07:06",0.4
"16/02/18","12:06",3.2
"16/02/18","19:06",0.5
"17/02/18","00:09",3.4
"17/02/18","07:49",0.3
"17/02/18","12:30",3.2
"17/02/18","19:45",0.5
"18/02/18","00:43",3.4
"18/02/18","08:21",0.4
"18/02/18","13:08",3.2
"18/02/18","20:34",0.5
"19/02/18","01:19",3.4
"19/02/18","08:39",0.4
"19/02/18","13:34",3.2
"19/02/18","20:30",0.6
"20/02/18","02:02",3.3
"20/02/18","09:11",0.5
"20/02/18","14:11",3.1
"20/02/18","21:13",0.6
"21/02/18","02:41",3.2
"21/02/18","09:34",0.6
"21/02/18","14:53",3.1
"21/02/18","21:43",0.7
"22/02/18","03:26",3
"22/02/18","10:08",0.8
"22/02/18","15:34",3
"22/02/18","22:34",0.8
"23/02/18","04:28",2.9
"23/02/18","10:58",0.9
"23/02/18","16:36",2.9
"23/02/18","23:56",0.9
"24/02/18","05:43",2.7
"24/02/18","12:00",1
"24/02/18","18:00",2.9
"25/02/18","01:36",0.8
"25/02/18","07:04",2.8
"25/02/18","13:24",1
"25/02/18","19:26",3
"26/02/18","03:15",0.7
"26/02/18","08:23",2.9
"26/02/18","14:53",0.8
"26/02/18","20:38",3.2
"27/02/18","04:39",0.5
"27/02/18","09:30",3.1
"27/02/18","16:23",0.7
"27/02/18","21:38",3.3
"28/02/18","05:43",0.3
"28/02/18","10:24",3.3
"28/02/18","17:39",0.5
"28/02/18","22:26",3.5
"01/03/18","06:36",0.1
"01/03/18","11:15",3.4
"01/03/18","18:41",0.3
"01/03/18","23:17",3.5
"02/03/18","07:09",0.1
"02/03/18","11:54",3.4
"02/03/18","19:28",0.2
"03/03/18","00:09",3.6
"03/03/18","07:56",0
"03/03/18","12:34",3.5
"03/03/18","20:00",0.1
"04/03/18","00:49",3.5
"04/03/18","08:41",0.1
"04/03/18","13:19",3.4
"04/03/18","20:47",0.2
"05/03/18","01:26",3.5
"05/03/18","08:56",0.3
"05/03/18","13:49",3.3
"05/03/18","21:19",0.4
"06/03/18","02:09",3.3
"06/03/18","09:17",0.5
"06/03/18","14:23",3.2
"06/03/18","21:34",0.6
"07/03/18","02:45",3.1
"07/03/18","09:30",0.7
"07/03/18","15:02",3.1
"07/03/18","21:56",0.7
"08/03/18","03:23",2.9
"08/03/18","09:51",0.9
"08/03/18","15:39",2.9
"08/03/18","22:21",0.9
"09/03/18","04:13",2.6
"09/03/18","10:11",1.1
"09/03/18","16:32",2.7
"09/03/18","23:08",1.1
"10/03/18","05:24",2.5
"10/03/18","11:00",1.2
"10/03/18","17:51",2.7
"11/03/18","00:58",1.1
"11/03/18","06:47",2.4
"11/03/18","12:11",1.3
"11/03/18","19:06",2.7
"12/03/18","02:32",0.9
"12/03/18","08:00",2.6
"12/03/18","14:51",1.1
"12/03/18","20:17",2.9
"13/03/18","03:41",0.7
"13/03/18","09:00",2.8
"13/03/18","15:47",0.9
"13/03/18","21:15",3.1
"14/03/18","04:38",0.5
"14/03/18","09:51",3
"14/03/18","16:38",0.7
"14/03/18","22:00",3.2
"15/03/18","05:24",0.4
"15/03/18","10:34",3.1
"15/03/18","17:26",0.5
"15/03/18","22:41",3.3
"16/03/18","06:00",0.3
"16/03/18","11:08",3.2
"16/03/18","18:08",0.4
"16/03/18","23:15",3.3
"17/03/18","06:49",0.3
"17/03/18","11:38",3.3
"17/03/18","18:54",0.3
"17/03/18","23:51",3.4
"18/03/18","07:24",0.3
"18/03/18","12:17",3.3
"18/03/18","19:45",0.3
"19/03/18","00:28",3.4
"19/03/18","07:53",0.3
"19/03/18","12:41",3.3
"19/03/18","20:24",0.4
"20/03/18","01:09",3.4
"20/03/18","08:34",0.3
"20/03/18","13:19",3.3
"20/03/18","20:47",0.4
"21/03/18","01:53",3.4
"21/03/18","08:51",0.5
"21/03/18","14:00",3.2
"21/03/18","21:30",0.5
"22/03/18","02:32",3.3
"22/03/18","09:21",0.6
"22/03/18","14:39",3.2
"22/03/18","21:34",0.6
"23/03/18","03:19",3.1
"23/03/18","09:56",0.7
"23/03/18","15:24",3.1
"23/03/18","22:21",0.7
"24/03/18","04:17",2.9
"24/03/18","10:43",0.9
"24/03/18","16:28",3
"24/03/18","23:26",0.8
"25/03/18","05:32",2.8
"25/03/18","11:41",1
"25/03/18","17:53",2.9
"26/03/18","01:41",0.8
"26/03/18","06:58",2.8
"26/03/18","13:23",1
"26/03/18","19:15",3
"27/03/18","03:06",0.6
"27/03/18","08:13",2.9
"27/03/18","15:06",0.8
"27/03/18","20:24",3.1
"28/03/18","04:23",0.4
"28/03/18","09:15",3.1
"28/03/18","16:30",0.6
"28/03/18","21:23",3.3
"29/03/18","05:17",0.3
"29/03/18","10:08",3.3
"29/03/18","17:36",0.4
"29/03/18","22:17",3.4
"30/03/18","06:02",0.2
"30/03/18","10:49",3.4
"30/03/18","18:23",0.2
"30/03/18","23:09",3.5
"31/03/18","06:54",0.1
"31/03/18","11:30",3.5
"31/03/18","19:00",0.1
"31/03/18","23:50",3.5
"01/04/18","07:39",0.2
"01/04/18","12:15",3.5
"01/04/18","19:51",0.1
"02/04/18","00:28",3.5
"02/04/18","07:58",0.3
"02/04/18","12:45",3.4
"02/04/18","20:28",0.2
"03/04/18","01:11",3.4
"03/04/18","08:26",0.4
"03/04/18","13:19",3.4
"03/04/18","20:49",0.3
"04/04/18","01:47",3.3
"04/04/18","08:41",0.5
"04/04/18","13:58",3.3
"04/04/18","21:15",0.5
"05/04/18","02:19",3.1
"05/04/18","09:00",0.7
"05/04/18","14:28",3.1
"05/04/18","21:32",0.7
"06/04/18","02:51",2.9
"06/04/18","09:19",0.9
"06/04/18","15:04",2.9
"06/04/18","21:41",0.9
"07/04/18","03:30",2.7
"07/04/18","09:41",1
"07/04/18","15:38",2.8
"07/04/18","22:09",1
"08/04/18","04:36",2.5
"08/04/18","10:19",1.2
"08/04/18","16:41",2.6
"08/04/18","23:11",1.1
"09/04/18","05:58",2.5
"09/04/18","11:17",1.3
"09/04/18","18:24",2.6
"10/04/18","01:58",1
"10/04/18","07:09",2.6
"10/04/18","14:09",1.2
"10/04/18","19:38",2.8
"11/04/18","03:04",0.8
"11/04/18","08:17",2.8
"11/04/18","15:13",0.9
"11/04/18","20:38",2.9
"12/04/18","03:58",0.6
"12/04/18","09:11",3
"12/04/18","16:06",0.7
"12/04/18","21:26",3.1
"13/04/18","04:47",0.5
"13/04/18","09:47",3.1
"13/04/18","16:56",0.5
"13/04/18","22:09",3.2
"14/04/18","05:36",0.4
"14/04/18","10:32",3.3
"14/04/18","17:51",0.4
"14/04/18","22:47",3.3
"15/04/18","06:09",0.3
"15/04/18","11:13",3.3
"15/04/18","18:43",0.3
"15/04/18","23:30",3.4
"16/04/18","06:53",0.3
"16/04/18","11:39",3.4
"16/04/18","19:30",0.2
"17/04/18","00:13",3.4
"17/04/18","07:39",0.2
"17/04/18","12:23",3.4
"17/04/18","20:02",0.2
"18/04/18","00:58",3.5
"18/04/18","08:11",0.3
"18/04/18","13:06",3.4
"18/04/18","20:51",0.2
"19/04/18","01:39",3.4
"19/04/18","08:41",0.4
"19/04/18","13:49",3.3
"19/04/18","21:36",0.4
"20/04/18","02:23",3.3
"20/04/18","09:13",0.5
"20/04/18","14:28",3.3
"20/04/18","22:13",0.5
"21/04/18","03:09",3.2
"21/04/18","09:45",0.7
"21/04/18","15:15",3.2
"21/04/18","22:23",0.7
"22/04/18","04:09",3
"22/04/18","10:23",0.9
"22/04/18","16:21",3
"23/04/18","00:13",0.8
"23/04/18","05:24",2.8
"23/04/18","11:17",1
"23/04/18","17:45",2.9
"24/04/18","01:38",0.8
"24/04/18","06:45",2.9
"24/04/18","13:38",1
"24/04/18","19:02",3
"25/04/18","02:49",0.6
"25/04/18","07:54",3
"25/04/18","14:58",0.8
"25/04/18","20:09",3.1
"26/04/18","03:54",0.5
"26/04/18","08:51",3.2
"26/04/18","16:13",0.5
"26/04/18","21:09",3.3
"27/04/18","04:53",0.3
"27/04/18","09:39",3.3
"27/04/18","17:08",0.4
"27/04/18","22:04",3.3
"28/04/18","05:49",0.3
"28/04/18","10:24",3.4
"28/04/18","17:58",0.2
"28/04/18","22:47",3.4
"29/04/18","06:32",0.4
"29/04/18","11:06",3.4
"29/04/18","18:51",0.2
"29/04/18","23:30",3.4
"30/04/18","06:54",0.4
"30/04/18","11:38",3.4
"30/04/18","19:34",0.2
"01/05/18","00:13",3.3
"01/05/18","07:30",0.4
"01/05/18","12:15",3.4
"01/05/18","19:56",0.3
"02/05/18","00:51",3.3
"02/05/18","07:43",0.5
"02/05/18","12:58",3.3
"02/05/18","20:34",0.4
"03/05/18","01:23",3.2
"03/05/18","08:09",0.6
"03/05/18","13:30",3.2
"03/05/18","20:51",0.5
"04/05/18","01:56",3.1
"04/05/18","08:38",0.7
"04/05/18","14:00",3.1
"04/05/18","21:21",0.7
"05/05/18","02:26",2.9
"05/05/18","08:53",0.8
"05/05/18","14:26",3
"05/05/18","21:19",0.8
"06/05/18","03:08",2.7
"06/05/18","09:13",1
"06/05/18","15:08",2.9
"06/05/18","21:49",0.9
"07/05/18","03:47",2.6
"07/05/18","09:58",1.1
"07/05/18","16:09",2.7
"07/05/18","22:32",1
"08/05/18","05:15",2.5
"08/05/18","10:58",1.2
"08/05/18","17:34",2.6
"09/05/18","00:39",1
"09/05/18","06:19",2.6
"09/05/18","13:19",1.2
"09/05/18","18:47",2.7
"10/05/18","02:04",0.9
"10/05/18","07:19",2.8
"10/05/18","14:38",1
"10/05/18","19:45",2.8
"11/05/18","03:04",0.7
"11/05/18","08:15",3
"11/05/18","15:34",0.7
"11/05/18","20:36",3
"12/05/18","03:54",0.6
"12/05/18","09:04",3.1
"12/05/18","16:28",0.5
"12/05/18","21:26",3.1
"13/05/18","04:45",0.5
"13/05/18","09:38",3.2
"13/05/18","17:24",0.4
"13/05/18","22:17",3.2
"14/05/18","05:38",0.4
"14/05/18","10:24",3.3
"14/05/18","18:13",0.3
"14/05/18","23:06",3.3
"15/05/18","06:28",0.4
"15/05/18","11:15",3.4
"15/05/18","19:00",0.2
"15/05/18","23:54",3.4
"16/05/18","07:06",0.3
"16/05/18","12:02",3.4
"16/05/18","19:54",0.1
"17/05/18","00:41",3.4
"17/05/18","07:47",0.3
"17/05/18","12:51",3.4
"17/05/18","20:47",0.1
"18/05/18","01:26",3.4
"18/05/18","08:32",0.3
"18/05/18","13:30",3.4
"18/05/18","21:34",0.3
"19/05/18","02:11",3.3
"19/05/18","09:08",0.5
"19/05/18","14:13",3.4
"19/05/18","22:09",0.4
"20/05/18","03:02",3.2
"20/05/18","09:30",0.6
"20/05/18","15:06",3.2
"20/05/18","22:47",0.6
"21/05/18","03:54",3
"21/05/18","10:11",0.8
"21/05/18","16:13",3.1
"21/05/18","23:49",0.7
"22/05/18","05:11",2.9
"22/05/18","11:13",0.9
"22/05/18","17:34",3
"23/05/18","01:00",0.7
"23/05/18","06:21",3
"23/05/18","13:23",0.9
"23/05/18","18:47",3
"24/05/18","02:11",0.7
"24/05/18","07:23",3.1
"24/05/18","14:34",0.7
"24/05/18","19:51",3.1
"25/05/18","03:23",0.6
"25/05/18","08:19",3.2
"25/05/18","15:43",0.6
"25/05/18","20:45",3.1
"26/05/18","04:24",0.6
"26/05/18","09:09",3.3
"26/05/18","16:49",0.4
"26/05/18","21:36",3.2
"27/05/18","04:47",0.6
"27/05/18","09:49",3.3
"27/05/18","17:47",0.4
"27/05/18","22:26",3.2
"28/05/18","05:41",0.6
"28/05/18","10:26",3.3
"28/05/18","18:30",0.4
"28/05/18","23:15",3.2
"29/05/18","06:23",0.6
"29/05/18","11:09",3.3
"29/05/18","18:58",0.4
"29/05/18","23:51",3.1
"30/05/18","06:30",0.6
"30/05/18","11:54",3.3
"30/05/18","19:41",0.4
"31/05/18","00:24",3.1
"31/05/18","07:09",0.6
"31/05/18","12:28",3.2
"31/05/18","20:02",0.5
"01/06/18","01:00",3.1
"01/06/18","07:43",0.6
"01/06/18","13:02",3.2
"01/06/18","20:38",0.5
"02/06/18","01:34",3
"02/06/18","08:17",0.7
"02/06/18","13:34",3.1
"02/06/18","20:49",0.6
"03/06/18","01:53",2.9
"03/06/18","08:30",0.8
"03/06/18","14:04",3.1
"03/06/18","21:21",0.7
"04/06/18","02:26",2.8
"04/06/18","09:02",0.9
"04/06/18","14:36",3
"04/06/18","21:23",0.8
"05/06/18","03:19",2.7
"05/06/18","09:36",1
"05/06/18","15:21",2.8
"05/06/18","22:09",0.9
"06/06/18","04:26",2.7
"06/06/18","10:23",1.1
"06/06/18","16:28",2.8
"06/06/18","23:09",0.9
"07/06/18","05:34",2.7
"07/06/18","11:38",1.1
"07/06/18","17:47",2.7
"08/06/18","00:24",0.9
"08/06/18","06:26",2.8
"08/06/18","13:36",1
"08/06/18","18:53",2.8
"09/06/18","01:47",0.9
"09/06/18","07:13",3
"09/06/18","14:41",0.8
"09/06/18","19:53",2.9
"10/06/18","02:53",0.7
"10/06/18","08:06",3.1
"10/06/18","15:38",0.6
"10/06/18","20:49",3
"11/06/18","03:47",0.6
"11/06/18","09:00",3.2
"11/06/18","16:41",0.5
"11/06/18","21:45",3.1
"12/06/18","04:41",0.5
"12/06/18","09:51",3.3
"12/06/18","17:49",0.4
"12/06/18","22:41",3.2
"13/06/18","05:39",0.4
"13/06/18","10:45",3.4
"13/06/18","18:51",0.2
"13/06/18","23:34",3.3
"14/06/18","06:39",0.4
"14/06/18","11:38",3.4
"14/06/18","19:47",0.1
"15/06/18","00:23",3.4
"15/06/18","07:36",0.3
"15/06/18","12:23",3.5
"15/06/18","20:38",0.1
"16/06/18","01:13",3.4
"16/06/18","08:24",0.3
"16/06/18","13:09",3.5
"16/06/18","21:13",0.2
"17/06/18","01:58",3.3
"17/06/18","08:49",0.4
"17/06/18","14:02",3.4
"17/06/18","21:56",0.3
"18/06/18","02:41",3.2
"18/06/18","09:32",0.5
"18/06/18","14:54",3.3
"18/06/18","22:49",0.4
"19/06/18","03:39",3.1
"19/06/18","10:21",0.7
"19/06/18","15:49",3.1
"19/06/18","23:39",0.6
"20/06/18","04:47",3
"20/06/18","11:24",0.8
"20/06/18","17:08",3
"21/06/18","00:30",0.7
"21/06/18","05:51",3
"21/06/18","12:38",0.8
"21/06/18","18:13",2.9
"22/06/18","01:15",0.8
"22/06/18","06:49",3
"22/06/18","13:47",0.8
"22/06/18","19:15",2.9
"23/06/18","02:00",0.8
"23/06/18","07:39",3.1
